Gene,PeakRatio,PeakCall,5_UTR,uORF,Structure,InitH,InitC,Length,Intron,5Speed,AvSpeed,minSpeed,tAI,3_UTR,poly_P,poly_KR
YJL026W,0.40540540540540543,False,65,0,0.564501232777375,13.596978214285716,0.20069,399,0,0.3214,0.16633784461152884,0.2949099999999999,0.34479571993661695,137,1,3
YJL027C,1.5,False,0,0,0.0,,0.24996,138,0,0.2584,0.30627391304347823,0.43979999999999997,0.20869617936765156,0,1,2
YJL028W,0.0,False,0,0,0.0,,0.85254,111,0,0.15202,0.324245045045045,0.46299999999999997,0.1585702522471552,0,1,2
YJL029C,1.0,False,0,0,0.0,3.7444274999999996,0.03855,822,0,0.25179999999999997,0.272960097323601,0.5139499999999999,0.24415875290305014,0,2,3
YJL030W,0.16666666666666666,False,105,0,0.0,33.7185675,0.08632000000000001,196,0,0.47780000000000006,0.27232040816326525,0.3983,0.2214341735465542,71,1,2
YJL031C,0.4444444444444444,False,35,0,0.0,,0.11375999999999999,327,1,0.25620000000000004,0.22766177370030583,0.37200999999999995,0.2728362559933671,0,1,3
YJL033W,0.7777777777777778,False,29,0,0.0,179.12662,0.08641,770,0,0.13246000000000002,0.23322545454545457,0.37049999999999994,0.26480084965352096,84,1,5
YJL034W,0.6607142857142857,False,47,0,0.6077817585301837,73.18382054794519,0.13566,682,0,0.17326,0.1655692082111437,0.5004000000000001,0.28711821122495096,198,2,3
YJL035C,0.0,False,0,0,0.017533864541832683,115.19559333333333,0.057179999999999995,250,0,0.31420000000000003,0.244064,0.36225000000000007,0.2506009785741469,0,2,2
YJL036W,0.15789473684210525,False,75,0,0.0,3.7376319999999996,0.07032000000000001,423,0,0.1761,0.2456401891252955,0.40206,0.256671496563857,143,2,2
YJL037W,0.0,False,73,0,0.0,,0.5541699999999999,224,0,0.2976,0.27153035714285717,0.4398799999999999,0.2437991895391986,111,1,4
YJL038C,0.0,False,79,0,0.0,,0.31105,219,0,0.4001,0.2689342465753425,0.37007999999999996,0.23622665558516448,0,1,4
YJL039C,1.8421052631578947,True,17,0,0.19587862042682927,21.1432275,0.018009999999999998,1683,0,0.259,0.2576411170528818,0.5285,0.24183117167291768,179,1,3
YJL041W,2.0,False,58,0,0.28965075187969924,352.36242000000004,0.08843,823,1,0.2303,0.24739076549210207,0.40765,0.2260004893395536,130,1,2
YJL042W,0.14545454545454545,True,78,0,0.21743747157799004,5.865377777777779,0.04672,1398,0,0.1721,0.25478240343347636,0.53045,0.26043532568509326,123,3,3
YJL043W,1.5,False,42,0,0.0,2.86902,0.09431,257,0,0.2231,0.2892630350194553,0.42935000000000006,0.2591558060636661,0,1,2
YJL044C,0.13513513513513514,False,111,1,0.2963152246814219,53.93752,0.041089999999999995,458,0,0.11810000000000001,0.23643493449781658,0.4418,0.2594015354428329,69,2,3
YJL045W,0.0,False,109,0,0.0,11.484989999999998,0.05827,634,0,0.19929999999999998,0.23366529968454258,0.39465000000000006,0.25515898021769745,0,2,3
YJL046W,0.3333333333333333,False,19,1,0.0,,0.07366,409,0,0.3522,0.2622039119804401,0.4525499999999999,0.2241095501261193,183,1,2
YJL047C,0.625,False,104,0,0.0,67.33427999999999,0.042010000000000006,842,0,0.22186,0.2705066508313539,0.4625,0.24094586635625145,45,1,2
YJL047C-A,0.5,True,157,0,0.0,,,44,0,0.16620000000000001,0.2793090909090909,0.0,0.22661897291443767,41,1,2
YJL048C,0.3333333333333333,False,166,1,0.0,51.2116075,0.0714,396,0,0.45099999999999996,0.27572373737373734,0.43925000000000003,0.23011000588622404,133,2,3
YJL049W,0.0,False,71,0,0.0,74.24914,0.0817,450,0,0.24925999999999998,0.2262088888888889,0.4053,0.26475141277017694,79,1,2
YJL050W,0.25,False,183,0,0.2610425593514766,180.09766,0.07675,1073,0,0.1688,0.21825032618825724,0.40753000000000006,0.26429873474998883,49,2,5
YJL051W,0.5,False,0,0,0.0,,0.041960000000000004,822,0,0.21530000000000005,0.28307396593673967,0.4925,0.22777762028574755,0,2,2
YJL052C-A,0.0,False,0,0,0.0,,,39,0,0.20332,0.15561025641025644,0.0,0.23729540440528282,0,1,1
YJL052W,0.3673469387755102,False,75,0,1.0607375933609957,23.172746153846152,0.27403,332,0,0.10346000000000002,0.12515240963855423,0.17010000000000003,0.33036475104977586,131,1,2
YJL053W,0.6,True,0,0,0.09219607843137256,1.44045,0.09005,379,0,0.13590000000000002,0.24722321899736147,0.37215,0.22456601574094628,135,2,2
YJL054W,1.0,True,20,0,0.15274453883495145,2.4930179999999997,0.054439999999999995,478,0,0.27890000000000004,0.27163723849372384,0.43839999999999996,0.2675714564258873,191,3,2
YJL055W,0.22,False,82,0,0.23736982968369832,34.349347307692305,0.12061,245,0,0.17729999999999999,0.22963755102040817,0.3253499999999999,0.26063128860127194,63,1,3
YJL056C,0.0,False,61,0,0.0,,0.02936,880,0,0.32509999999999994,0.2522543181818182,0.4834299999999999,0.21640691433381487,78,3,3
YJL057C,1.6666666666666667,False,97,0,0.0,61.8056075,0.04319,667,0,0.3744,0.26989625187406296,0.40520000000000006,0.23682912987361346,59,1,4
YJL058C,0.75,False,0,0,0.0,407.71485,0.06483,543,0,0.39990000000000003,0.25656427255985265,0.41645000000000004,0.21441800317078724,0,1,2
YJL059W,0.6666666666666666,False,99,0,0.05965867418899861,,0.06171,408,0,0.3226,0.27719607843137256,0.44584999999999997,0.19687933997913037,92,1,2
YJL060W,0.5,False,61,0,0.18698519515477793,72.9434175,0.10284000000000001,444,0,0.13820000000000002,0.22651081081081081,0.37175,0.270245199047157,90,2,1
YJL061W,0.5,False,64,0,0.23906626506024103,42.891962499999984,0.06942999999999999,713,0,0.2875,0.2513741935483871,0.43945000000000006,0.24290022869577083,118,1,3
YJL062W,0.0,False,33,0,0.2565885057471264,37.08793666666667,0.09994,830,0,0.3604,0.28227469879518075,0.48868,0.22817313641656245,84,2,2
YJL062W-A,0.3114754098360656,False,74,0,0.05885412262156449,,,85,0,0.1274,0.29065882352941186,0.49029999999999996,0.27820688090002976,199,2,3
YJL063C,0.5769230769230769,False,30,0,0.15987841191067,14.414183636363637,0.06932999999999999,238,0,0.34330000000000005,0.32291260504201674,0.4744499999999999,0.2593530745284374,59,1,2
YJL065C,0.9928057553956835,False,11,0,0.32002990033222595,56.1697,0.14101,167,0,0.18779999999999997,0.32299520958083827,0.6132500000000001,0.2587648392486585,98,2,1
YJL066C,0.3333333333333333,False,65,0,0.2498945147679325,6.3416925,0.09183,252,0,0.1381,0.26650952380952386,0.44630000000000003,0.2571355567531474,189,2,2
YJL068C,0.21739130434782608,True,21,0,0.4973711967545639,4.64876,0.12664,299,0,0.144,0.22068227424749162,0.3235,0.26000529017722507,86,1,2
YJL069C,0.0,False,23,0,0.19029013333333336,217.10539999999997,0.0884,594,0,0.2669,0.24768316498316498,0.44395000000000007,0.2177616051250751,89,3,3
YJL070C,0.14285714285714285,False,71,0,0.0,17.960765,,888,0,0.60896,0.2618846846846847,0.4542,0.2339642689624075,87,1,3
YJL071W,0.0,False,0,0,0.0,16.288884,0.04674,574,0,0.32896000000000003,0.28201533101045295,0.4638999999999999,0.2323079008972303,0,2,3
YJL072C,0.0,False,0,0,0.041020249221183816,0.0,0.08685,213,0,0.4885,0.2448018779342723,0.4406500000000001,0.2564432870142182,0,1,2
YJL073W,0.14285714285714285,False,122,0,0.0,301.1063575,0.03126,645,0,0.38739999999999997,0.2697178294573644,0.45519999999999994,0.24518434369902667,89,2,3
YJL074C,0.0,False,44,0,0.0,14.011013333333334,0.026410000000000003,1230,0,0.23500000000000001,0.24149853658536585,0.41345,0.2741297825637062,86,1,3
YJL076W,0.16666666666666666,False,45,0,0.26658075977042905,89.14359999999999,0.03285,1189,0,0.31179999999999997,0.2691946173254836,0.5839000000000001,0.2570222554063985,44,3,4
YJL077C,0.0,False,28,0,0.0,,0.31004,131,0,0.51996,0.33327938931297707,0.449,0.24380810182119725,35,1,1
YJL077W-A,3.0,True,154,0,0.0,,,28,0,0.21509999999999999,0.28667857142857145,0.0,0.28381669831887335,0,1,1
YJL077W-B,6.0,False,0,0,0.0,,,32,0,0.1804,0.17525625,0.0,0.34279688312449624,201,1,2
YJL078C,0.5833333333333334,False,65,0,0.6033538355217692,8.801298,0.07886,881,0,0.3814,0.28864880817253125,0.47705000000000003,0.22233931539413299,183,2,1
YJL079C,0.09375,False,184,0,0.7123963170536429,0.6875549999999999,0.18165,299,0,0.28429999999999994,0.22077458193979935,0.3939000000000001,0.2966788355602476,165,2,3
YJL080C,0.2608695652173913,True,183,0,0.41506026944585667,57.492369999999994,0.08548,1222,0,0.11510000000000001,0.19430867430441898,0.4386,0.2941572776491233,82,2,2
YJL081C,0.5833333333333334,False,41,0,0.14475970425138635,14.459639999999998,0.06384,489,0,0.1356,0.2529431492842536,0.37735,0.2465174536282487,168,2,3
YJL082W,1.380952380952381,False,117,0,0.0,34.440775,0.09537999999999999,731,0,0.37266000000000005,0.22958467852257183,0.4338,0.23939192339617352,220,2,2
YJL083W,0.0,False,55,0,0.0,50.02742,0.02868,604,0,0.21789999999999998,0.30595728476821193,0.51765,0.23695729906527446,144,3,4
YJL084C,1.6666666666666667,False,577,0,0.0,392.2056774999999,0.054329999999999996,1046,0,0.2909,0.2785833652007648,0.53705,0.23032590065668154,0,3,3
YJL085W,3.5,True,0,0,0.0,715.67118,0.04136,623,0,0.1988,0.26347576243980736,0.45744999999999997,0.25587886778905167,111,1,3
YJL087C,0.6363636363636364,True,0,0,0.0,190.89048333333335,0.0938,827,0,0.25776000000000004,0.23224812575574363,0.38248,0.24712738907199142,0,1,2
YJL088W,3.0,False,27,0,0.0,27.103736,0.18053,338,0,0.42650000000000005,0.2171550295857988,0.35229999999999995,0.21568548915463517,97,2,2
YJL089W,2.5,False,124,0,0.0,,0.02659,829,0,0.21350000000000002,0.2516962605548854,0.43789999999999996,0.2096921205899809,0,1,3
YJL090C,0.0,False,855,0,0.0,27.543155000000002,0.03168,764,0,0.30179999999999996,0.2557447643979058,0.5703,0.23326370769753757,70,1,4
YJL091C,0.4,False,8,0,0.19976771410967348,2.6220857142857144,0.12915,490,0,0.39325999999999994,0.26771061224489795,0.44109999999999994,0.23295776328912007,142,2,3
YJL092W,1.0,True,167,0,0.0,119.98407999999998,0.0205,1174,0,0.41950000000000004,0.26588824531516186,0.4588500000000001,0.24449426073684144,92,2,3
YJL093C,0.0,False,0,0,0.22276011560693643,,0.01819,691,0,0.2251,0.2620489146164979,0.45325,0.22355516370219078,100,2,3
YJL094C,0.0,False,64,1,0.12781377095968605,7.556778571428572,0.024419999999999997,873,0,0.42169999999999996,0.25756723940435283,0.492,0.22477321982637977,117,1,4
YJL095W,0.4444444444444444,True,0,0,0.0,0.13959,0.02162,1478,0,0.33280000000000004,0.28447361299052776,0.5334,0.23082694275813376,74,3,3
YJL096W,0.13333333333333333,False,37,0,0.051890410958904114,0.0,0.08932000000000001,161,0,0.2644,0.22728447204968943,0.27403,0.25492875657035474,67,1,3
YJL097W,0.2692307692307692,False,59,0,0.27763183023872684,0.0,0.21643,217,0,0.29560000000000003,0.25691981566820277,0.4162,0.26126966634793225,56,1,3
YJL098W,0.5555555555555556,True,27,0,0.0,90.74921142857143,0.09006,1058,0,0.2286,0.2541370510396975,0.49000000000000005,0.24091340257853078,69,2,2
YJL099W,2.5,False,100,0,0.0,76.553904,0.05964,746,0,0.251,0.25035388739946385,0.5065999999999999,0.22352291546857037,347,2,4
YJL100W,0.0,False,446,0,0.0,0.0,0.04527,607,0,0.2802,0.2934563426688632,0.5382,0.23826772715708971,0,3,3
YJL101C,1.8333333333333333,False,153,0,0.22490821860659158,1865.8677724999998,0.08641,678,0,0.36650000000000005,0.2539705014749263,0.43200000000000005,0.22794814931211257,207,2,3
YJL102W,0.0,False,19,0,0.0,42.05170666666667,0.03692,819,0,0.12146000000000001,0.25306691086691085,0.5044000000000001,0.24025919704708415,3,3,3
YJL103C,0.0,False,201,0,0.0,,0.01959,618,0,0.3340000000000001,0.27868187702265373,0.5515,0.2260597204054212,200,1,4
YJL104W,0.5194805194805194,False,38,0,0.25069337442218803,1.47276875,0.23298000000000002,149,0,0.39609999999999995,0.25453557046979874,0.38395,0.24303594752683993,169,3,2
YJL105W,0.0,False,0,0,0.0,,0.04173,560,0,0.2862,0.29634178571428565,0.5418999999999999,0.2281579212348197,0,1,3
YJL106W,0.0,False,271,0,0.0,135.85642,0.0228,645,0,0.25596,0.2728703875968992,0.4205,0.22072411645059958,215,3,4
YJL107C,0.6666666666666666,False,671,0,0.0,14.404928333333336,0.07874,387,0,0.11416,0.25054263565891477,0.4253,0.22211637870308928,0,3,3
YJL108C,0.0,False,0,0,0.0,,0.08206000000000001,383,0,0.2892,0.24266422976501303,0.35505,0.20503566611751659,0,2,3
YJL109C,0.6666666666666666,False,38,0,0.23736217117450906,461.0457818181818,,1769,0,0.2798,0.24713634821933297,0.46695000000000003,0.26235032933791985,50,2,6
YJL110C,3.0,False,112,0,0.0,16.153432,0.03081,551,0,0.46259999999999996,0.2782907441016334,0.5059,0.22234263519810638,81,2,4
YJL111W,0.5294117647058824,False,166,0,0.4077470497691124,,0.11341,550,0,0.29450000000000004,0.2293490909090909,0.36738,0.25148956193038663,130,2,2
YJL112W,0.8181818181818182,False,370,0,0.0,63.37371428571429,0.03971,714,0,0.3329,0.2609484593837535,0.44200000000000006,0.21881537138187265,141,2,3
YJL113W,0.0,False,0,0,0.0,0.0,,1548,1,0.27949999999999997,0.2388485788113695,0.43805000000000005,0.24335011388031103,0,3,6
YJL114W,0.0,False,0,0,0.0,0.0,,226,0,0.21295999999999998,0.23796283185840708,0.34128,0.25347154267534483,0,1,2
YJL115W,0.4,False,64,0,0.0,32.67595625,0.127,279,0,0.27730000000000005,0.25530394265232975,0.39919999999999994,0.2901169937471318,83,2,5
YJL116C,1.5,False,205,0,0.0,,0.11895,337,0,0.2085,0.22501483679525225,0.3309,0.24485297732847378,0,1,2
YJL117W,0.2638888888888889,False,139,1,0.5442349177330896,9.146115,0.1225,311,0,0.13635999999999998,0.23945916398713826,0.48109999999999997,0.25067798377456146,45,2,4
YJL118W,0.0,False,0,0,0.2068998793727382,53.80164285714286,0.050089999999999996,219,0,0.35760000000000003,0.34606849315068494,0.6625499999999999,0.23487904656097772,169,2,8
YJL121C,0.15151515151515152,False,100,1,0.6651055555555556,0.34143454545454544,0.1596,238,0,0.27380000000000004,0.1889,0.28275,0.289370431266403,65,1,2
YJL122W,0.07692307692307693,False,29,0,0.04507142857142859,38.65744615384615,0.19219,175,0,0.26776,0.223496,0.4055299999999999,0.319863679827554,157,1,3
YJL123C,0.038461538461538464,False,26,0,0.0,19.674879999999998,0.07889,478,0,0.1588,0.25540962343096235,0.41775,0.27872509908688675,44,1,3
YJL124C,0.8481012658227848,False,162,0,0.408955732122588,33.63621818181818,0.0979,172,0,0.28715999999999997,0.24743837209302325,0.42510000000000003,0.25600501364463263,204,1,2
YJL125C,0.3,False,33,0,0.0,2.380170909090909,0.10314000000000001,383,0,0.23200000000000007,0.2544083550913838,0.4314799999999999,0.229955436817304,102,1,4
YJL126W,0.0,False,209,0,0.1733008658008658,,0.10393,307,0,0.1742,0.2782058631921824,0.46375,0.24312300197533365,0,2,2
YJL127C,0.8333333333333334,True,93,1,0.0,56.667590000000004,0.04761,640,0,0.48650000000000004,0.25910375,0.42540000000000006,0.23810286468932246,266,2,5
YJL127C-B,1.0,False,132,1,-0.026508928571428544,,,52,0,0.3153,0.3111269230769231,0.0,0.2621589006210747,269,1,2
YJL128C,0.4444444444444444,False,193,0,0.1526912691269127,55.6199925,0.058539999999999995,668,0,0.4046,0.264884131736527,0.48360000000000003,0.23412481119791634,22,3,2
YJL129C,1.0,False,143,0,0.10902528735632186,,0.0593,1235,0,0.18538000000000002,0.25203967611336026,0.5025000000000002,0.22179070847672885,64,2,8
YJL130C,1.35,False,624,1,0.35159501769670576,113.52298034482759,0.05219,2214,0,0.2141,0.20368229448961156,0.35425999999999996,0.26371060778187205,77,2,3
YJL131C,1.0,False,40,0,0.0,7.430568,0.06791,356,0,0.2698,0.25392022471910114,0.40750000000000003,0.260662651162301,0,2,4
YJL132W,2.0,False,94,0,0.0,6.648642,0.0293,750,0,0.2505,0.2763853333333333,0.4687000000000001,0.2147161831801926,162,2,3
YJL133C-A,0.5,False,111,1,-0.0755175644028103,,,74,0,0.14426,0.20827027027027029,0.27763,0.27249379346637986,144,1,2
YJL133W,0.3333333333333333,False,171,1,0.2627411858974359,23.854626666666665,0.057139999999999996,314,0,0.5552999999999999,0.3122541401273885,0.49288,0.19580851848191916,132,1,2
YJL134W,1.3333333333333333,True,0,0,0.18961379310344828,202.93716,0.10051,409,0,0.37649999999999995,0.2589041564792176,0.39059999999999995,0.21395963834278622,105,2,3
YJL136C,0.13415116739216462,False,21,0,0.49577777777777776,0.0,0.30030999999999997,87,1,0.11499999999999999,0.1197057471264368,0.13201,0.34278816936719564,120,1,2
YJL136W-A,3.0,True,0,0,0.0,,,27,0,0.25660000000000005,0.2916296296296296,0.0,0.1513647060766347,0,1,2
YJL137C,0.3333333333333333,True,56,0,0.05483384853168471,135.9894285714286,0.06012000000000001,380,0,0.1466,0.2714136842105263,0.45535,0.25108062121856134,95,2,2
YJL138C,0.24636174636174638,False,88,0,0.8448361997226075,7.03148814159292,0.20206,395,0,0.101,0.12700759493670885,0.18365,0.3507475521527197,166,2,3
YJL139C,1.5,False,84,1,0.0,496.48024000000004,0.04869,428,0,0.3299,0.2438411214953271,0.3663,0.22796466227498982,789,2,3
YJL140W,0.8214285714285714,True,99,0,0.29310236907730675,6.14061,0.08607999999999999,221,0,0.2564,0.26637828054298646,0.44079999999999997,0.2735539945019097,52,1,4
YJL141C,1.3333333333333333,False,111,1,0.0,2.359665,0.03082,807,0,0.3272,0.2895137546468401,0.7421,0.22260665211778108,129,2,4
YJL143W,0.1598639455782313,False,43,0,0.37837649880095925,15.500594999999999,0.1155,158,0,0.34406,0.25828227848101265,0.38625,0.17586932783943968,314,2,3
YJL144W,0.37037037037037035,False,33,0,0.0,2.750595238095238,0.45708000000000004,104,0,0.36290000000000006,0.33897692307692306,0.53495,0.21871244524973102,234,1,2
YJL145W,0.1724137931034483,False,40,0,0.09145509586276492,5.510211428571429,0.13787,294,0,0.3035,0.19428979591836734,0.28845,0.2687454675261958,136,1,3
YJL146W,0.96,True,96,0,0.0,1.983366,0.06717999999999999,469,0,0.41100000000000003,0.3063031982942431,0.5466300000000001,0.2304418345914867,135,2,2
YJL147C,0.0,False,124,0,0.0,21.701240000000002,0.06332,382,0,0.367,0.26703193717277485,0.45260000000000006,0.24224924212993035,31,1,2
YJL148W,0.23333333333333334,False,43,0,0.37954770755885997,0.0,0.12897999999999998,233,0,0.4505,0.2589922746781116,0.47175,0.2718480581178102,62,1,6
YJL149W,1.0,True,46,0,0.0,493.2896149999999,0.07075,663,0,0.2597,0.2563945701357466,0.4716,0.24117354319012582,310,2,3
YJL151C,0.5324675324675324,False,50,0,0.7965074309978768,26.981624999999998,0.15499000000000002,133,0,0.13965999999999998,0.2736406015037594,0.4223,0.2727691479878929,45,2,3
YJL153C,0.0,False,10,0,0.0,71.68713,0.039689999999999996,533,0,0.15860000000000002,0.23375872420262664,0.41615,0.2727161320828555,0,1,2
YJL154C,0.8433734939759037,False,92,0,0.22130328992460588,8.156537142857143,0.05404,944,0,0.1983,0.2657830508474576,0.4721000000000001,0.23777470835467723,28,2,3
YJL155C,2.0,True,178,0,0.0,39.81363,0.07571,452,0,0.1767,0.25160353982300887,0.40140000000000003,0.24001974907724896,144,1,5
YJL156C,1.0,False,85,1,0.0,,0.07082999999999999,699,0,0.11796,0.2722074391988555,0.42413,0.23439436014395204,405,2,3
YJL157C,1.1764705882352942,False,0,0,0.23376217656012177,10.663846153846153,0.058320000000000004,830,0,0.30335999999999996,0.2626089156626506,0.4868,0.23363163303015808,135,3,3
YJL158C,0.10256410256410256,False,37,0,0.7129582191780821,35.66332532258064,0.30937,227,0,0.1623,0.1457215859030837,0.23905000000000004,0.2816263782783293,235,3,2
YJL159W,0.3685800604229607,False,55,0,1.3349822610868207,137.98741675324675,0.30793000000000004,413,0,0.12389999999999998,0.14834818401937047,0.2718,0.2836597924457851,304,3,2
YJL160C,0.0,False,96,0,0.0,,0.13175,287,0,0.2431,0.283605574912892,0.4549500000000001,0.2307638280083845,156,3,2
YJL161W,1.0,False,91,1,0.0,,0.068,180,0,0.2537,0.30284777777777777,0.4646,0.19818464099742134,168,2,2
YJL162C,0.0,False,64,1,0.0,10.674356,0.07027,583,0,0.46020000000000005,0.2578322469982847,0.5458,0.23963159327144556,164,1,5
YJL163C,0.0,False,107,0,0.0,,0.05517999999999999,555,0,0.2708,0.29771243243243245,0.55465,0.2207289970539731,65,2,3
YJL164C,1.6666666666666667,False,220,1,0.0,0.0,0.06273,397,0,0.2424,0.22655617128463476,0.36293,0.2555238336934193,89,2,2
YJL165C,1.0833333333333333,True,136,0,0.0,0.0,0.03137,855,0,0.32910000000000006,0.2612666666666667,0.46110000000000007,0.22081051295073084,7,2,3
YJL166W,0.5607142857142857,True,95,0,0.38784545454545455,84.90475046511628,0.39319,94,0,0.23480000000000004,0.20880212765957448,0.31286,0.20109372795328917,170,2,2
YJL167W,1.0246305418719213,False,57,0,0.44016267547481425,245.89753363636368,0.21195,352,0,0.25466,0.19679090909090907,0.3853,0.3416614926634544,95,1,2
YJL168C,0.3333333333333333,False,351,0,0.0,318.84808,0.06027999999999999,733,0,0.4385,0.264362346521146,0.4689000000000001,0.2490143710879136,176,3,3
YJL170C,0.0,False,29,0,0.0,,0.15564,209,0,0.3074,0.28431387559808613,0.55025,0.2458422150746969,0,1,2
