#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
585	YCL022C	chriii	-	81569	82085	81569	82085	1	81569,	82085,	YCL022C
585	YCL030C	chriii	-	65933	68333	65933	68333	1	65933,	68333,	HIS4
585	YCL017C	chriii	-	92776	94270	92776	94270	1	92776,	94270,	NFS1
585	YCL007C	chriii	-	106973	107366	106973	107366	1	106973,	107366,	YCL007C
585	YCL045C	chriii	-	44622	46905	44622	46905	1	44622,	46905,	EMC1
585	YCL038C	chriii	-	54940	56527	54940	56527	1	54940,	56527,	ATG22
585	YCL001W-B	chriii	+	113769	114024	113769	114024	1	113769,	114024,	YCL001W-B
585	YCL001W-A	chriii	+	113079	113541	113079	113541	1	113079,	113541,	YCL001W-A
585	YCL054W	chriii	+	31448	33974	31448	33974	1	31448,	33974,	SPB1
585	YCR001W	chriii	+	115684	115999	115684	115999	1	115684,	115999,	YCR001W
585	YCL035C	chriii	-	60840	61173	60840	61173	1	60840,	61173,	GRX1
585	YCL042W	chriii	+	50583	50943	50583	50943	1	50583,	50943,	YCL042W
585	YCL021W-A	chriii	+	83619	83997	83619	83997	1	83619,	83997,	YCL021W-A
585	YCL014W	chriii	+	96280	101191	96280	101191	1	96280,	101191,	BUD3
585	YCL057W	chriii	+	24767	26906	24767	26906	1	24767,	26906,	PRD1
585	YCL002C	chriii	-	110807	111675	110807	111675	2	110807,111633,	111557,111675,	YCL002C
585	YCL004W	chriii	+	109104	110670	109104	110670	1	109104,	110670,	PGS1
585	YCL029C	chriii	-	68598	69921	68598	69921	1	68598,	69921,	BIK1
585	YCL055W	chriii	+	27928	28936	27928	28936	1	27928,	28936,	KAR4
585	YCL020W	chriii	+	85101	86418	85101	86418	1	85101,	86418,	YCL020W_CDS
585	YCL041C	chriii	-	50132	50627	50132	50627	1	50132,	50627,	YCL041C
585	YCL009C	chriii	-	104618	105548	104618	105548	1	104618,	105548,	ILV6
585	YCR008W	chriii	+	128469	130281	128469	130281	1	128469,	130281,	SAT4
585	YCL065W	chriii	+	13750	14119	13750	14119	1	13750,	14119,	YCL065W
585	YCR007C	chriii	-	126010	126730	126010	126730	1	126010,	126730,	YCR007C
585	YCL049C	chriii	-	39785	40724	39785	40724	1	39785,	40724,	YCL049C
585	YCL032W	chriii	+	63440	64481	63440	64481	1	63440,	64481,	STE50
585	YCL001W	chriii	+	111915	112482	111915	112482	1	111915,	112482,	RER1
585	YCL028W	chriii	+	70149	71367	70149	71367	1	70149,	71367,	RNQ1
585	YCL052C	chriii	-	34142	35393	34142	35393	1	34142,	35393,	PBN1
585	YCL048W-A	chriii	+	41487	41727	41487	41727	1	41487,	41727,	YCL048W-A
585	YCL054W-A	chriii	+	30909	30996	30909	30996	1	30909,	30996,	RDT1
585	YCL027W	chriii	+	71802	73341	71802	73341	1	71802,	73341,	FUS1
585	YCL037C	chriii	-	57373	58678	57373	58678	1	57373,	58678,	SRO9
585	YCL012C	chriii	-	101316	101788	101316	101788	2	101316,101700,	101633,101788,	YCL012C
585	YCL058W-A	chriii	+	23583	23925	23583	23925	1	23583,	23925,	ADF1
585	YCL068C	chriii	-	11502	12285	11502	12285	1	11502,	12285,	YCL068C
585	YCR004C	chriii	-	119574	120318	119574	120318	1	119574,	120318,	YCP4
585	YCL034W	chriii	+	61657	62722	61657	62722	1	61657,	62722,	LSB5
585	YCR006C	chriii	-	122529	123003	122529	123003	1	122529,	123003,	YCR006C
585	YCL043C	chriii	-	48652	50221	48652	50221	1	48652,	50221,	PDI1
585	YCL005W-A	chriii	+	107022	107417	107022	107417	3	107022,107110,107287,	107033,107191,107417,	VMA9
585	YCL073C	chriii	-	6478	8326	6478	8326	1	6478,	8326,	GEX1
585	YCL063W	chriii	+	17289	18561	17289	18561	1	17289,	18561,	VAC17
586	YCR010C	chriii	-	132272	133124	132272	133124	1	132272,	133124,	ADY2
586	YCR021C	chriii	-	156108	157107	156108	157107	1	156108,	157107,	HSP30
586	YCR042C	chriii	-	201173	205397	201173	205397	1	201173,	205397,	TAF2
586	YCR035C	chriii	-	191833	193018	191833	193018	1	191833,	193018,	RRP43
586	YCR018C	chriii	-	148237	148903	148237	148903	1	148237,	148903,	SRD1
586	YCR032W	chriii	+	179519	186023	179519	186023	1	179519,	186023,	BPH1
586	YCR018C-A	chriii	-	151607	151862	151607	151862	1	151607,	151862,	YCR018C-A
586	YCR057C	chriii	-	220456	223228	220456	223228	1	220456,	223228,	PWP2
586	YCR068W	chriii	+	237213	238776	237213	238776	1	237213,	238776,	ATG15
586	YCR045W-A	chriii	+	208750	209101	208750	209101	1	208750,	209101,	YCR045W-A
586	YCR011C	chriii	-	133723	136873	133723	136873	1	133723,	136873,	ADP1
586	YCR036W	chriii	+	193296	194298	193296	194298	1	193296,	194298,	RBK1
586	YCR020C	chriii	-	154011	154659	154011	154659	1	154011,	154659,	PET18
586	YCR061W	chriii	+	225562	227458	225562	227458	1	225562,	227458,	YCR061W
586	YCR045C	chriii	-	208134	209610	208134	209610	1	208134,	209610,	RRT12
586	YCR052W	chriii	+	214993	216445	214993	216445	1	214993,	216445,	RSC6
586	YCR051W	chriii	+	214070	214739	214070	214739	1	214070,	214739,	YCR051W
586	YCR069W	chriii	+	239054	240011	239054	240011	1	239054,	240011,	CPR4
586	YCR064C	chriii	-	228094	228505	228094	228505	1	228094,	228505,	YCR064C
586	YCR066W	chriii	+	231499	232963	231499	232963	1	231499,	232963,	RAD18
586	YCR040W	chriii	+	200441	200969	200441	200969	1	200441,	200969,	MATALPHA1
586	YCR075W-A	chriii	+	248974	249202	248974	249202	1	248974,	249202,	YCR075W-A
586	YCR028C-A	chriii	-	172949	173440	172949	173440	2	172949,173198,	173115,173440,	RIM1
586	YCR023C	chriii	-	158537	160373	158537	160373	1	158537,	160373,	YCR023C
586	YCR048W	chriii	+	211928	213761	211928	213761	1	211928,	213761,	ARE1
586	YCR033W	chriii	+	186488	190169	186488	190169	1	186488,	190169,	SNT1
586	YCR012W	chriii	+	137745	138996	137745	138996	1	137745,	138996,	PGK1
586	YCR020W-B	chriii	+	155319	155556	155319	155556	1	155319,	155556,	HTL1
586	YCR081C-A	chriii	-	258414	258651	258414	258651	1	258414,	258651,	YCR081C-A
586	YCR059C	chriii	-	223453	224230	223453	224230	1	223453,	224230,	YIH1
586	YCR083W	chriii	+	259577	259961	259577	259961	1	259577,	259961,	TRX3
586	YCR013C	chriii	-	138401	139049	138401	139049	1	138401,	139049,	YCR013C
586	YCR063W	chriii	+	228317	228791	228317	228791	1	228317,	228791,	BUD31
586	YCR073C	chriii	-	242587	246583	242587	246583	1	242587,	246583,	SSK22
586	YCR022C	chriii	-	157420	157765	157420	157765	1	157420,	157765,	YCR022C
586	YCR034W	chriii	+	190591	191635	190591	191635	1	190591,	191635,	ELO2
586	YCR067C	chriii	-	233124	236322	233124	236322	1	233124,	236322,	SED4
586	YCR050C	chriii	-	213463	213772	213463	213772	1	213463,	213772,	YCR050C
586	YCR043C	chriii	-	206260	206644	206260	206644	1	206260,	206644,	YCR043C
586	YCR053W	chriii	+	216696	218241	216696	218241	1	216696,	218241,	THR4
586	YCR031C	chriii	-	177499	178220	177499	178220	2	177499,178213,	177906,178220,	RPS14A
586	YCR014C	chriii	-	139184	140933	139184	140933	1	139184,	140933,	POL4
586	YCR025C	chriii	-	163445	163856	163445	163856	1	163445,	163856,	YCR025C
586	YCR054C	chriii	-	218375	220067	218375	220067	1	218375,	220067,	CTR86
586	YCR046C	chriii	-	209913	210423	209913	210423	1	209913,	210423,	IMG1
586	YCR081W	chriii	+	254370	258654	254370	258654	1	254370,	258654,	SRB8
586	YCR076C	chriii	-	249292	250045	249292	250045	1	249292,	250045,	FUB1
586	YCR073W-A	chriii	+	246962	247910	246962	247910	1	246962,	247910,	SOL2
586	YCR038C	chriii	-	197620	199549	197620	199549	1	197620,	199549,	BUD5
586	YCR072C	chriii	-	240804	242352	240804	242352	1	240804,	242352,	RSA4
586	YCR015C	chriii	-	141216	142170	141216	142170	1	141216,	142170,	YCR015C
586	YCR049C	chriii	-	211870	212317	211870	212317	1	211870,	212317,	YCR049C
586	YCR024C	chriii	-	160743	162222	160743	162222	1	160743,	162222,	SLM5
586	YCR065W	chriii	+	229309	231004	229309	231004	1	229309,	231004,	HCM1
586	YCR071C	chriii	-	240102	240543	240102	240543	1	240102,	240543,	IMG2
586	YCR041W	chriii	+	200910	201243	200910	201243	1	200910,	201243,	YCR041W
586	YCR039C	chriii	-	199545	200178	199545	200178	1	199545,	200178,	MATALPHA2
586	YCR079W	chriii	+	252844	254173	252844	254173	1	252844,	254173,	PTC6
586	YCR038W-A	chriii	+	199292	199418	199292	199418	1	199292,	199418,	YCR038W-A
586	YCR047W-A	chriii	+	211300	211507	211300	211507	1	211300,	211507,	YCR047W-A
586	YCR016W	chriii	+	143633	144506	143633	144506	1	143633,	144506,	YCR016W
586	YCR075C	chriii	-	248032	248815	248032	248815	1	248032,	248815,	ERS1
586	YCR037C	chriii	-	194413	197185	194413	197185	1	194413,	197185,	PHO87
586	YCR027C	chriii	-	167369	167999	167369	167999	1	167369,	167999,	RHB1
586	YCR060W	chriii	+	224398	224734	224398	224734	1	224398,	224734,	TAH1
586	YCR019W	chriii	+	152836	153928	152836	153928	1	152836,	153928,	MAK32
586	YCR028C	chriii	-	170885	172424	170885	172424	1	170885,	172424,	FEN2
586	YCR044C	chriii	-	206876	207950	206876	207950	1	206876,	207950,	PER1
586	YCR077C	chriii	-	250237	252628	250237	252628	1	250237,	252628,	PAT1
586	YCR030C	chriii	-	173825	176438	173825	176438	1	173825,	176438,	SYP1
586	YCR017C	chriii	-	144772	147634	144772	147634	1	144772,	147634,	CWH43
586	YCR026C	chriii	-	164110	166339	164110	166339	1	164110,	166339,	NPP1
586	YCR047C	chriii	-	210717	211545	210717	211545	1	210717,	211545,	BUD23
586	YCR082W	chriii	+	258882	259269	258882	259269	1	258882,	259269,	AHC2
586	YCR020C-A	chriii	-	154829	155096	154829	155096	1	154829,	155096,	MAK31
586	YCR024C-A	chriii	-	162944	163067	162944	163067	1	162944,	163067,	PMP1
586	YCR024C-B	chriii	-	162598	162865	162598	162865	1	162598,	162865,	YCR024C-B
587	YCR096C	chriii	-	293178	293538	293178	293538	1	293178,	293538,	HMRA2
587	YCR105W	chriii	+	309069	310155	309069	310155	1	309069,	310155,	ADH7
587	YCR097W	chriii	+	293834	294321	293834	294321	3	293834,293993,294291,	293939,294239,294321,	HMRA1
587	YCR091W	chriii	+	274403	276566	274403	276566	1	274403,	276566,	KIN82
587	YCR106W	chriii	+	310957	313456	310957	313456	1	310957,	313456,	RDS1
587	YCR108C	chriii	-	315996	316188	315996	316188	1	315996,	316188,	YCR108C
587	YCR093W	chriii	+	280116	286443	280116	286443	1	280116,	286443,	CDC39
587	YCR099C	chriii	-	300831	301299	300831	301299	1	300831,	301299,	YCR099C
587	YCR098C	chriii	-	297048	298605	297048	298605	1	297048,	298605,	GIT1
587	YCR092C	chriii	-	276763	279820	276763	279820	1	276763,	279820,	MSH3
587	YCR104W	chriii	+	307800	308175	307800	308175	1	307800,	308175,	PAU3
587	YCR088W	chriii	+	265067	266846	265067	266846	1	265067,	266846,	ABP1
587	YCR101C	chriii	-	302481	303030	302481	303030	1	302481,	303030,	YCR101C
587	YCR102C	chriii	-	304360	305467	304360	305467	1	304360,	305467,	YCR102C
587	YCR085W	chriii	+	262915	263269	262915	263269	1	262915,	263269,	YCR085W
587	YCR107W	chriii	+	313889	314981	313889	314981	1	313889,	314981,	AAD3
587	YCR095W-A	chriii	+	289638	289797	289638	289797	1	289638,	289797,	YCR095W-A
587	YCR094W	chriii	+	286761	287937	286761	287937	1	286761,	287937,	CDC50
587	YCR086W	chriii	+	263391	263964	263391	263964	1	263391,	263964,	CSM1
587	YCR097W-A	chriii	+	294438	294705	294438	294705	1	294438,	294705,	YCR097W-A
587	YCR087W	chriii	+	263975	264491	263975	264491	1	263975,	264491,	YCR087W
587	YCR095C	chriii	-	288169	289258	288169	289258	1	288169,	289258,	OCA4
587	YCR100C	chriii	-	301270	302221	301270	302221	1	301270,	302221,	YCR100C
587	YCR089W	chriii	+	267433	272263	267433	272263	1	267433,	272263,	FIG2
587	YCR102W-A	chriii	+	306734	306932	306734	306932	1	306734,	306932,	YCR102W-A
587	YCR087C-A	chriii	-	264005	264467	264005	264467	1	264005,	264467,	YCR087C-A
587	YCR090C	chriii	-	272314	272863	272314	272863	1	272314,	272863,	YCR090C
73	YGL196W	chrvii	+	129882	131169	129882	131169	1	129882,	131169,	DSD1
73	YGL131C	chrvii	-	261647	265859	261647	265859	1	261647,	265859,	SNT2
73	YGR212W	chrvii	+	917039	918446	917039	918446	1	917039,	918446,	SLI1
73	YGR017W	chrvii	+	523786	524680	523786	524680	1	523786,	524680,	YGR017W
73	YGR088W	chrvii	+	654633	656322	654633	656322	1	654633,	656322,	CTT1
73	YGL059W	chrvii	+	392222	393698	392222	393698	1	392222,	393698,	PKP2
73	YGR147C	chrvii	-	786053	786920	786053	786920	1	786053,	786920,	NAT2
585	YGL262W	chrvii	+	5311	5839	5311	5839	1	5311,	5839,	YGL262W
585	YGL201C	chrvii	-	117853	120907	117853	120907	1	117853,	120907,	MCM6
585	YGL215W	chrvii	+	87980	89339	87980	89339	1	87980,	89339,	CLG1
585	YGL239C	chrvii	-	49430	49745	49430	49745	1	49430,	49745,	YGL239C
585	YGL228W	chrvii	+	67597	69331	67597	69331	1	67597,	69331,	SHE10
585	YGL212W	chrvii	+	91431	92382	91431	92382	1	91431,	92382,	VAM7
585	YGL245W	chrvii	+	39022	41149	39022	41149	1	39022,	41149,	GUS1
585	YGL227W	chrvii	+	69670	72547	69670	72547	1	69670,	72547,	VID30
585	YGL198W	chrvii	+	123590	124298	123590	124298	1	123590,	124298,	YIP4
585	YGL237C	chrvii	-	52730	53528	52730	53528	1	52730,	53528,	HAP2
585	YGL257C	chrvii	-	12480	14157	12480	14157	1	12480,	14157,	MNT2
585	YGL230C	chrvii	-	63771	64215	63771	64215	1	63771,	64215,	YGL230C
585	YGL246C	chrvii	-	37616	38780	37616	38780	1	37616,	38780,	RAI1
585	YGL211W	chrvii	+	92511	93591	92511	93591	1	92511,	93591,	NCS6
585	YGL205W	chrvii	+	108157	110404	108157	110404	1	108157,	110404,	POX1
585	YGL241W	chrvii	+	45444	48459	45444	48459	1	45444,	48459,	KAP114
585	YGL233W	chrvii	+	59121	61854	59121	61854	1	59121,	61854,	SEC15
585	YGL223C	chrvii	-	79111	80365	79111	80365	1	79111,	80365,	COG1
585	YGL218W	chrvii	+	83649	84300	83649	84300	1	83649,	84300,	YGL218W
585	YGL202W	chrvii	+	116058	117561	116058	117561	1	116058,	117561,	ARO8
585	YGL242C	chrvii	-	44651	45197	44651	45197	1	44651,	45197,	YGL242C
585	YGL224C	chrvii	-	78014	78857	78014	78857	1	78014,	78857,	SDT1
585	YGL252C	chrvii	-	25717	27484	25717	27484	1	25717,	27484,	RTG2
585	YGL238W	chrvii	+	49551	52434	49551	52434	1	49551,	52434,	CSE1
585	YGL206C	chrvii	-	102542	107504	102542	107504	1	102542,	107504,	CHC1
585	YGL263W	chrvii	+	2789	3932	2789	3932	1	2789,	3932,	COS12
585	YGL214W	chrvii	+	90009	90495	90009	90495	1	90009,	90495,	YGL214W
585	YGL251C	chrvii	-	27920	31636	27920	31636	2	27920,31578,	31426,31636,	HFM1
585	YGL197W	chrvii	+	124697	129161	124697	129161	1	124697,	129161,	MDS3
585	YGL229C	chrvii	-	64502	66959	64502	66959	1	64502,	66959,	SAP4
585	YGL236C	chrvii	-	53786	55796	53786	55796	1	53786,	55796,	MTO1
585	YGL199C	chrvii	-	123571	124042	123571	124042	1	123571,	124042,	YGL199C
585	YGL256W	chrvii	+	15158	16307	15158	16307	1	15158,	16307,	ADH4
585	YGL226C-A	chrvii	-	72748	73158	72748	73158	2	72748,73137,	72988,73158,	OST5
585	YGL260W	chrvii	+	6859	7090	6859	7090	1	6859,	7090,	YGL260W
585	YGL203C	chrvii	-	112474	114664	112474	114664	1	112474,	114664,	KEX1
585	YGL220W	chrvii	+	82373	82736	82373	82736	1	82373,	82736,	FRA2
585	YGL247W	chrvii	+	36932	37526	36932	37526	1	36932,	37526,	BRR6
585	YGL210W	chrvii	+	93791	94460	93791	94460	1	93791,	94460,	YPT32
585	YGL225W	chrvii	+	76893	77907	76893	77907	1	76893,	77907,	VRG4
585	YGL255W	chrvii	+	20977	22108	20977	22108	1	20977,	22108,	ZRT1
585	YGL208W	chrvii	+	97337	98585	97337	98585	1	97337,	98585,	SIP2
585	YGL232W	chrvii	+	62074	63002	62074	63002	2	62074,62189,	62131,63002,	TAN1
585	YGL248W	chrvii	+	35652	36762	35652	36762	1	35652,	36762,	PDE1
585	YGL258W-A	chrvii	+	9161	9395	9161	9395	1	9161,	9395,	YGL258W-A
585	YGL207W	chrvii	+	98968	102076	98968	102076	1	98968,	102076,	SPT16
585	YGL217C	chrvii	-	84838	85180	84838	85180	1	84838,	85180,	YGL217C
585	YGL243W	chrvii	+	43306	44509	43306	44509	1	43306,	44509,	TAD1
585	YGL235W	chrvii	+	55278	55815	55278	55815	1	55278,	55815,	YGL235W
585	YGL221C	chrvii	-	81425	82292	81425	82292	1	81425,	82292,	NIF3
585	YGL253W	chrvii	+	23934	25395	23934	25395	1	23934,	25395,	HXK2
585	YGL259W	chrvii	+	8469	8967	8469	8967	1	8469,	8967,	YPS5
585	YGL244W	chrvii	+	41497	43174	41497	43174	1	41497,	43174,	RTF1
585	YGL213C	chrvii	-	90053	91247	90053	91247	1	90053,	91247,	SKI8
585	YGL250W	chrvii	+	31909	32635	31909	32635	1	31909,	32635,	RMR1
585	YGL209W	chrvii	+	95857	97006	95857	97006	1	95857,	97006,	MIG2
585	YGL231C	chrvii	-	63047	63620	63047	63620	1	63047,	63620,	EMC4
585	YGL261C	chrvii	-	6289	6652	6289	6652	1	6289,	6652,	PAU11
585	YGL200C	chrvii	-	122693	123305	122693	123305	1	122693,	123305,	EMP24
585	YGL240W	chrvii	+	48612	49365	48612	49365	1	48612,	49365,	DOC1
585	YGL226W	chrvii	+	73339	73711	73339	73711	1	73339,	73711,	MTC3
585	YGL254W	chrvii	+	22303	23203	22303	23203	1	22303,	23203,	FZF1
585	YGL219C	chrvii	-	82877	84257	82877	84257	1	82877,	84257,	MDM34
585	YGL249W	chrvii	+	33097	35212	33097	35212	1	33097,	35212,	ZIP2
585	YGL216W	chrvii	+	84884	87302	84884	87302	1	84884,	87302,	KIP3
585	YGL204C	chrvii	-	111699	112005	111699	112005	1	111699,	112005,	YGL204C
585	YGL234W	chrvii	+	56481	58890	56481	58890	1	56481,	58890,	ADE5%2C7
585	YGL258W	chrvii	+	11109	11730	11109	11730	1	11109,	11730,	VEL1
585	YGL222C	chrvii	-	80658	81186	80658	81186	1	80658,	81186,	EDC1
586	YGL175C	chrvii	-	173284	174322	173284	174322	1	173284,	174322,	SAE2
586	YGL182C	chrvii	-	157272	157596	157272	157596	1	157272,	157596,	YGL182C
586	YGL178W	chrvii	+	167351	170571	167351	170571	2	167351,167994,	167354,170571,	MPT5
586	YGL157W	chrvii	+	209005	210049	209005	210049	1	209005,	210049,	ARI1
586	YGL147C	chrvii	-	227753	228329	227753	228329	1	227753,	228329,	RPL9A
586	YGL134W	chrvii	+	255662	256964	255662	256964	1	255662,	256964,	PCL10
586	YGL160W	chrvii	+	200560	202273	200560	202273	1	200560,	202273,	AIM14
586	YGL171W	chrvii	+	182389	184084	182389	184084	1	182389,	184084,	ROK1
586	YGL165C	chrvii	-	191397	191976	191397	191976	1	191397,	191976,	YGL165C
586	YGL191W	chrvii	+	144807	145197	144807	145197	1	144807,	145197,	COX13
586	YGL186C	chrvii	-	151036	152776	151036	152776	1	151036,	152776,	TPN1
586	YGL150C	chrvii	-	221103	225573	221103	225573	1	221103,	225573,	INO80
586	YGL143C	chrvii	-	234716	235958	234716	235958	1	234716,	235958,	MRF1
586	YGL176C	chrvii	-	171414	173079	171414	173079	1	171414,	173079,	YGL176C
586	YGL159W	chrvii	+	202720	203833	202720	203833	1	202720,	203833,	YGL159W
586	YGL181W	chrvii	+	157905	159096	157905	159096	1	157905,	159096,	GTS1
586	YGL161C	chrvii	-	199209	200142	199209	200142	1	199209,	200142,	YIP5
586	YGL192W	chrvii	+	142245	144048	142245	144048	1	142245,	144048,	IME4
586	YGL188C	chrvii	-	149342	149516	149342	149516	1	149342,	149516,	YGL188C
586	YGL146C	chrvii	-	228750	229686	228750	229686	1	228750,	229686,	RRT6
586	YGL135W	chrvii	+	254640	255294	254640	255294	1	254640,	255294,	RPL1B
586	YGL154C	chrvii	-	215277	216096	215277	216096	1	215277,	216096,	LYS5
586	YGL164C	chrvii	-	191977	193300	191977	193300	1	191977,	193300,	YRB30
586	YGL172W	chrvii	+	180699	182118	180699	182118	1	180699,	182118,	NUP49
586	YGL149W	chrvii	+	225571	225877	225571	225877	1	225571,	225877,	YGL149W
586	YGL185C	chrvii	-	153166	154306	153166	154306	1	153166,	154306,	YGL185C
586	YGL142C	chrvii	-	236268	238119	236268	238119	1	236268,	238119,	GPI10
586	YGL188C-A	chrvii	-	148823	148964	148823	148964	1	148823,	148964,	YGL188C-A
586	YGL180W	chrvii	+	160064	162758	160064	162758	1	160064,	162758,	ATG1
586	YGL193C	chrvii	-	141915	142227	141915	142227	1	141915,	142227,	YGL193C
586	YGL132W	chrvii	+	261579	261915	261579	261915	1	261579,	261915,	YGL132W
586	YGL194C-A	chrvii	-	139718	139961	139718	139961	1	139718,	139961,	YGL194C-A
586	YGL151W	chrvii	+	217523	220922	217523	220922	1	217523,	220922,	NUT1
586	YGL169W	chrvii	+	186058	187339	186058	187339	1	186058,	187339,	SUA5
586	YGL145W	chrvii	+	230242	232348	230242	232348	1	230242,	232348,	TIP20
586	YGL179C	chrvii	-	163408	165091	163408	165091	1	163408,	165091,	TOS3
586	YGL177W	chrvii	+	167558	167906	167558	167906	1	167558,	167906,	YGL177W
586	YGL167C	chrvii	-	187615	190468	187615	190468	1	187615,	190468,	PMR1
586	YGL148W	chrvii	+	226398	227529	226398	227529	1	226398,	227529,	ARO2
586	YGL184C	chrvii	-	154614	156012	154614	156012	1	154614,	156012,	STR3
586	YGL152C	chrvii	-	216691	217369	216691	217369	1	216691,	217369,	YGL152C
586	YGL141W	chrvii	+	238352	241085	238352	241085	1	238352,	241085,	HUL5
586	YGL155W	chrvii	+	214080	215211	214080	215211	1	214080,	215211,	CDC43
586	YGL136C	chrvii	-	252896	253859	252896	253859	1	252896,	253859,	MRM2
586	YGL174W	chrvii	+	174544	175345	174544	175345	1	174544,	175345,	BUD13
586	YGL138C	chrvii	-	248493	249531	248493	249531	1	248493,	249531,	YGL138C
586	YGL163C	chrvii	-	193706	196403	193706	196403	1	193706,	196403,	RAD54
586	YGL173C	chrvii	-	175526	180113	175526	180113	1	175526,	180113,	XRN1
586	YGL194C	chrvii	-	140367	141726	140367	141726	1	140367,	141726,	HOS2
586	YGL156W	chrvii	+	210415	213667	210415	213667	1	210415,	213667,	AMS1
586	YGL168W	chrvii	+	187463	187796	187463	187796	1	187463,	187796,	HUR1
586	YGL144C	chrvii	-	232449	234507	232449	234507	1	232449,	234507,	ROG1
586	YGL133W	chrvii	+	257706	261501	257706	261501	1	257706,	261501,	ITC1
586	YGL166W	chrvii	+	191128	191806	191128	191806	1	191128,	191806,	CUP2
586	YGL190C	chrvii	-	145808	147389	145808	147389	1	145808,	147389,	CDC55
586	YGL170C	chrvii	-	184152	185394	184152	185394	1	184152,	185394,	SPO74
586	YGL183C	chrvii	-	156542	157285	156542	157285	2	156542,157282,	157199,157285,	MND1
586	YGL140C	chrvii	-	241352	245012	241352	245012	1	241352,	245012,	YGL140C
586	YGL137W	chrvii	+	249868	252738	249868	252738	2	249868,250086,	249886,252738,	SEC27
586	YGL158W	chrvii	+	207032	208571	207032	208571	1	207032,	208571,	RCK1
586	YGL162W	chrvii	+	198137	199037	198137	199037	1	198137,	199037,	SUT1
586	YGL139W	chrvii	+	245715	248124	245715	248124	1	245715,	248124,	FLC3
586	YGL195W	chrvii	+	131524	139543	131524	139543	1	131524,	139543,	GCN1
586	YGL189C	chrvii	-	148228	148966	148228	148588	1	148228,	148588,	RPS26A
586	YGL187C	chrvii	-	149703	150525	149703	150171	1	149703,	150171,	COX4
586	YGL153W	chrvii	+	216272	217298	216272	217298	1	216272,	217298,	PEX14
587	YGL092W	chrvii	+	337905	341859	337905	341859	1	337905,	341859,	NUP145
587	YGL113W	chrvii	+	295931	297938	295931	297938	1	295931,	297938,	SLD3
